dep_time,flight,origin,dest,air_time,distance,carrier,date,arr_delay,time_hour
853,4662,EWR,CHS,104,628,EV,2013-12-20,on_time,2013-12-20T13:00:00Z
2032,1523,EWR,DFW,195,1372,UA,2013-04-22,on_time,2013-04-22T00:00:00Z
929,108,JFK,BUF,56,301,B6,2013-03-19,on_time,2013-03-19T13:00:00Z
1225,3508,LGA,JAX,153,833,9E,2013-11-27,late,2013-11-27T17:00:00Z
823,1167,JFK,TPA,134,1005,DL,2013-03-09,on_time,2013-03-09T13:00:00Z
1156,3483,JFK,BOS,38,187,9E,2013-03-06,on_time,2013-03-06T17:00:00Z
955,4255,EWR,CHS,93,628,EV,2013-10-16,on_time,2013-10-16T14:00:00Z
1202,1753,EWR,CLT,99,529,US,2013-08-13,late,2013-08-13T14:00:00Z
703,389,LGA,MCO,161,950,B6,2013-01-22,on_time,2013-01-22T12:00:00Z
721,3809,EWR,GSO,63,445,EV,2013-03-03,on_time,2013-03-03T12:00:00Z
1350,1695,EWR,IAH,197,1400,UA,2013-11-27,on_time,2013-11-27T18:00:00Z
556,2167,LGA,DCA,46,214,US,2013-12-17,on_time,2013-12-17T11:00:00Z
1459,377,LGA,FLL,158,1076,B6,2013-01-05,on_time,2013-01-05T19:00:00Z
2100,1558,EWR,MIA,139,1085,UA,2013-05-18,late,2013-05-18T23:00:00Z
1417,85,JFK,FLL,145,1069,B6,2013-02-03,late,2013-02-03T18:00:00Z
921,407,JFK,LAX,326,2475,VX,2013-10-26,on_time,2013-10-26T13:00:00Z
1526,1172,EWR,SFO,318,2565,UA,2013-05-20,on_time,2013-05-20T19:00:00Z
1930,1485,LGA,MCO,129,950,DL,2013-10-27,on_time,2013-10-27T23:00:00Z
651,318,JFK,BOS,42,187,B6,2013-10-25,on_time,2013-10-25T10:00:00Z
1840,209,LGA,DEN,217,1620,WN,2013-10-10,late,2013-10-10T21:00:00Z
1841,1221,EWR,DFW,214,1372,UA,2013-01-17,late,2013-01-17T23:00:00Z
2051,4601,LGA,RDU,62,431,MQ,2013-05-07,late,2013-05-07T21:00:00Z
1439,3669,LGA,ATL,110,762,MQ,2013-07-14,on_time,2013-07-14T18:00:00Z
1150,1711,JFK,LAS,320,2248,B6,2013-10-30,on_time,2013-10-30T16:00:00Z
1829,711,JFK,LAS,305,2248,B6,2013-10-20,on_time,2013-10-20T22:00:00Z
1701,1098,LGA,HOU,216,1428,WN,2013-11-17,late,2013-11-17T20:00:00Z
1243,3361,JFK,RDU,68,427,MQ,2013-07-24,on_time,2013-07-24T16:00:00Z
1656,3202,JFK,IND,110,665,MQ,2013-08-03,late,2013-08-03T19:00:00Z
1254,1459,LGA,CLT,79,544,US,2013-04-16,on_time,2013-04-16T16:00:00Z
749,1456,LGA,IAH,218,1416,UA,2013-12-14,late,2013-12-14T12:00:00Z
2153,185,JFK,LAX,344,2475,AA,2013-01-16,on_time,2013-01-16T02:00:00Z
1953,65,JFK,ABQ,275,1826,B6,2013-11-18,on_time,2013-11-18T01:00:00Z
1846,4019,JFK,RIC,51,288,9E,2013-05-28,on_time,2013-05-28T22:00:00Z
1951,4641,EWR,CLT,88,529,EV,2013-11-18,late,2013-11-18T00:00:00Z
1849,501,LGA,IAH,205,1416,UA,2013-10-31,on_time,2013-10-31T22:00:00Z
24,5815,EWR,RIC,48,277,EV,2013-10-08,late,2013-10-08T01:00:00Z
1031,4140,EWR,ATL,134,746,EV,2013-11-12,on_time,2013-11-12T14:00:00Z
558,871,EWR,MDW,105,711,WN,2013-03-30,on_time,2013-03-30T10:00:00Z
2359,499,LGA,MCO,115,950,B6,2013-08-09,late,2013-08-09T01:00:00Z
1801,884,LGA,DEN,249,1620,DL,2013-04-09,late,2013-04-09T21:00:00Z
2007,105,JFK,ORD,112,740,B6,2013-08-24,on_time,2013-08-24T00:00:00Z
1900,381,LGA,MKE,116,738,WN,2013-09-15,on_time,2013-09-15T23:00:00Z
1158,544,LGA,ORD,120,733,UA,2013-11-29,on_time,2013-11-29T17:00:00Z
955,3574,LGA,IND,90,660,9E,2013-10-08,on_time,2013-10-08T14:00:00Z
1831,1165,EWR,LAX,334,2454,UA,2013-01-17,on_time,2013-01-17T23:00:00Z
1905,5274,LGA,BNA,123,764,EV,2013-12-22,on_time,2013-12-22T23:00:00Z
1443,4669,LGA,ATL,119,762,MQ,2013-01-04,on_time,2013-01-04T19:00:00Z
1110,1031,LGA,DTW,88,502,DL,2013-04-05,on_time,2013-04-05T15:00:00Z
2114,3395,JFK,DCA,46,213,9E,2013-01-26,late,2013-01-26T01:00:00Z
1958,1528,EWR,MCO,129,937,UA,2013-12-02,on_time,2013-12-02T01:00:00Z
1403,4491,LGA,CLE,70,419,MQ,2013-01-08,on_time,2013-01-08T19:00:00Z
1341,4295,EWR,MSP,145,1008,EV,2013-06-02,on_time,2013-06-02T17:00:00Z
1909,518,EWR,LAX,322,2454,UA,2013-07-29,on_time,2013-07-29T23:00:00Z
1757,61,LGA,ATL,106,762,DL,2013-05-27,on_time,2013-05-27T22:00:00Z
909,1519,EWR,STT,220,1634,UA,2013-08-10,on_time,2013-08-10T13:00:00Z
709,399,JFK,LAX,310,2475,VX,2013-07-05,on_time,2013-07-05T11:00:00Z
756,2118,LGA,BOS,38,184,US,2013-05-30,on_time,2013-05-30T12:00:00Z
755,3353,JFK,DTW,85,509,9E,2013-05-28,on_time,2013-05-28T11:00:00Z
1818,3310,JFK,MCI,144,1113,9E,2013-10-09,on_time,2013-10-09T21:00:00Z
1817,4175,EWR,SAV,98,708,EV,2013-04-09,late,2013-04-09T20:00:00Z
1057,4060,LGA,DAY,91,549,9E,2013-08-13,late,2013-08-13T13:00:00Z
651,1879,LGA,FLL,145,1076,DL,2013-10-29,on_time,2013-10-29T11:00:00Z
1630,656,EWR,PHX,276,2133,US,2013-03-13,on_time,2013-03-13T20:00:00Z
1624,157,JFK,MCO,141,944,B6,2013-02-22,on_time,2013-02-22T21:00:00Z
1508,753,LGA,DFW,180,1389,AA,2013-08-30,on_time,2013-08-30T19:00:00Z
831,4537,EWR,MEM,134,946,EV,2013-09-18,on_time,2013-09-18T12:00:00Z
1124,5277,EWR,MSP,145,1008,EV,2013-03-22,on_time,2013-03-22T15:00:00Z
1556,2280,JFK,FLL,146,1069,DL,2013-07-17,on_time,2013-07-17T19:00:00Z
1800,5677,EWR,TYS,86,631,EV,2013-05-26,on_time,2013-05-26T22:00:00Z
2000,4321,EWR,MCI,180,1092,EV,2013-11-07,on_time,2013-11-07T01:00:00Z
1250,998,EWR,PHX,324,2133,UA,2013-12-06,on_time,2013-12-06T17:00:00Z
1535,257,JFK,SFO,354,2586,UA,2013-11-21,on_time,2013-11-21T20:00:00Z
1548,2488,JFK,ATL,118,760,DL,2013-12-24,on_time,2013-12-24T20:00:00Z
800,59,JFK,SFO,349,2586,AA,2013-12-15,on_time,2013-12-15T13:00:00Z
1911,1142,EWR,BOS,45,200,UA,2013-07-04,on_time,2013-07-04T23:00:00Z
1810,3513,LGA,MKE,129,738,9E,2013-12-13,on_time,2013-12-13T23:00:00Z
1846,169,EWR,LAX,339,2454,VX,2013-06-08,on_time,2013-06-08T22:00:00Z
1657,1171,LGA,DFW,190,1389,AA,2013-10-10,on_time,2013-10-10T21:00:00Z
1528,575,JFK,MSY,175,1182,B6,2013-07-01,late,2013-07-01T18:00:00Z
1532,133,JFK,RSW,158,1074,B6,2013-06-07,on_time,2013-06-07T19:00:00Z
1852,4674,LGA,CLE,67,419,MQ,2013-03-20,on_time,2013-03-20T22:00:00Z
827,4594,EWR,MCI,153,1092,EV,2013-08-15,on_time,2013-08-15T12:00:00Z
722,1454,LGA,IAH,210,1416,UA,2013-10-31,late,2013-10-31T10:00:00Z
1249,4495,EWR,SAV,111,708,EV,2013-12-02,late,2013-12-02T15:00:00Z
1301,5148,EWR,ATL,99,746,EV,2013-09-18,on_time,2013-09-18T17:00:00Z
1315,4552,EWR,GSO,73,445,EV,2013-06-19,on_time,2013-06-19T17:00:00Z
826,3492,JFK,DCA,41,213,9E,2013-10-06,on_time,2013-10-06T12:00:00Z
901,410,EWR,IAH,200,1400,UA,2013-05-23,on_time,2013-05-23T13:00:00Z
1724,629,JFK,PHX,302,2153,US,2013-12-01,late,2013-12-01T21:00:00Z
757,2165,EWR,MSP,147,1008,DL,2013-04-24,on_time,2013-04-24T12:00:00Z
1840,1905,EWR,DFW,187,1372,AA,2013-03-07,late,2013-03-07T22:00:00Z
1531,3817,EWR,JAX,129,820,EV,2013-01-14,on_time,2013-01-14T20:00:00Z
1029,4510,EWR,MKE,110,725,EV,2013-08-28,on_time,2013-08-28T14:00:00Z
1512,745,LGA,DEN,270,1620,UA,2013-01-11,late,2013-01-11T20:00:00Z
1030,19,JFK,LAX,334,2475,AA,2013-01-23,on_time,2013-01-23T15:00:00Z
1827,297,JFK,CLT,77,541,US,2013-05-28,on_time,2013-05-28T22:00:00Z
1357,4100,EWR,MEM,147,946,EV,2013-11-30,on_time,2013-11-30T18:00:00Z
1906,1692,EWR,SAN,339,2425,UA,2013-12-17,late,2013-12-17T23:00:00Z
1354,2480,EWR,BOS,40,200,B6,2013-09-24,on_time,2013-09-24T18:00:00Z
1655,2136,LGA,BOS,39,184,US,2013-02-19,on_time,2013-02-19T22:00:00Z
1908,543,EWR,LAX,320,2454,UA,2013-07-26,on_time,2013-07-26T23:00:00Z
2009,4440,EWR,PIT,65,319,EV,2013-01-01,late,2013-01-01T23:00:00Z
707,1668,EWR,SFO,353,2565,UA,2013-12-20,on_time,2013-12-20T11:00:00Z
1451,4588,LGA,MSP,149,1020,MQ,2013-03-07,on_time,2013-03-07T19:00:00Z
1548,4535,EWR,IAD,44,212,EV,2013-06-29,late,2013-06-29T18:00:00Z
1051,695,JFK,MCO,117,944,DL,2013-08-30,on_time,2013-08-30T15:00:00Z
1751,449,EWR,CLT,69,529,US,2013-06-15,on_time,2013-06-15T21:00:00Z
1849,3320,JFK,BUF,51,301,9E,2013-09-26,on_time,2013-09-26T22:00:00Z
1721,169,EWR,LAX,369,2454,VX,2013-10-29,on_time,2013-10-29T21:00:00Z
1622,3357,LGA,BNA,120,764,9E,2013-10-07,late,2013-10-07T20:00:00Z
1000,2319,LGA,MSP,150,1020,DL,2013-11-21,on_time,2013-11-21T15:00:00Z
1540,3669,LGA,ATL,120,762,MQ,2013-06-18,late,2013-06-18T18:00:00Z
2013,3535,JFK,CMH,76,483,MQ,2013-12-06,late,2013-12-06T00:00:00Z
600,371,LGA,FLL,149,1076,B6,2013-10-09,on_time,2013-10-09T10:00:00Z
741,807,EWR,ATL,133,746,DL,2013-04-04,on_time,2013-04-04T11:00:00Z
1402,769,EWR,ORD,104,719,UA,2013-08-16,on_time,2013-08-16T17:00:00Z
1118,4298,EWR,MCI,176,1092,EV,2013-02-05,on_time,2013-02-05T16:00:00Z
919,1519,EWR,STT,208,1634,UA,2013-04-29,on_time,2013-04-29T13:00:00Z
1258,766,JFK,SFO,318,2586,UA,2013-09-20,on_time,2013-09-20T16:00:00Z
1833,130,JFK,BUF,68,301,B6,2013-01-16,on_time,2013-01-16T23:00:00Z
1230,1853,EWR,DFW,183,1372,AA,2013-03-02,on_time,2013-03-02T17:00:00Z
1602,597,EWR,ORD,110,719,UA,2013-05-16,on_time,2013-05-16T19:00:00Z
1320,4681,EWR,IAD,37,212,EV,2013-05-03,on_time,2013-05-03T17:00:00Z
938,3618,JFK,ROC,53,264,9E,2013-06-29,on_time,2013-06-29T13:00:00Z
2030,371,LGA,ORD,126,733,AA,2013-01-02,on_time,2013-01-02T01:00:00Z
951,1160,LGA,MIA,160,1096,AA,2013-11-15,on_time,2013-11-15T14:00:00Z
1359,118,JFK,BOS,43,187,B6,2013-10-02,on_time,2013-10-02T17:00:00Z
2022,4191,EWR,BNA,106,748,EV,2013-07-31,late,2013-07-31T23:00:00Z
1904,29,JFK,SFO,329,2586,VX,2013-10-09,on_time,2013-10-09T22:00:00Z
728,683,JFK,MCO,128,944,B6,2013-08-23,on_time,2013-08-23T11:00:00Z
1857,4152,EWR,ATL,107,746,EV,2013-04-17,on_time,2013-04-17T23:00:00Z
1054,1031,LGA,DTW,74,502,DL,2013-05-31,on_time,2013-05-31T15:00:00Z
1013,3341,EWR,DTW,77,488,9E,2013-06-02,on_time,2013-06-02T14:00:00Z
734,3822,EWR,BDL,31,116,EV,2013-05-22,on_time,2013-05-22T11:00:00Z
1511,2347,LGA,ATL,104,762,DL,2013-05-20,on_time,2013-05-20T18:00:00Z
1613,4328,JFK,RDU,68,427,9E,2013-10-27,on_time,2013-10-27T20:00:00Z
2042,1178,EWR,BOS,46,200,B6,2013-01-30,on_time,2013-01-30T01:00:00Z
2057,1071,EWR,BQN,195,1585,UA,2013-11-21,on_time,2013-11-21T01:00:00Z
1926,3385,JFK,BOS,40,187,9E,2013-08-19,on_time,2013-08-19T23:00:00Z
652,4099,EWR,STL,130,872,EV,2013-09-23,on_time,2013-09-23T10:00:00Z
1251,3340,LGA,DTW,98,502,MQ,2013-08-02,on_time,2013-08-02T17:00:00Z
1122,1139,LGA,DFW,197,1389,AA,2013-09-24,on_time,2013-09-24T15:00:00Z
640,318,JFK,BOS,37,187,B6,2013-07-05,on_time,2013-07-05T10:00:00Z
1914,5148,EWR,ATL,107,746,EV,2013-06-18,late,2013-06-18T17:00:00Z
1327,5797,EWR,RIC,53,277,EV,2013-06-22,on_time,2013-06-22T17:00:00Z
1826,2002,JFK,DTW,86,509,DL,2013-10-31,on_time,2013-10-31T22:00:00Z
1239,1850,JFK,BOS,42,187,AA,2013-06-23,on_time,2013-06-23T16:00:00Z
1228,1757,LGA,STL,140,888,AA,2013-01-06,on_time,2013-01-06T17:00:00Z
2054,2164,LGA,BOS,33,184,US,2013-12-05,on_time,2013-12-05T02:00:00Z
647,5811,EWR,BUF,51,282,EV,2013-08-01,on_time,2013-08-01T10:00:00Z
2137,3621,JFK,DCA,40,213,MQ,2013-10-15,on_time,2013-10-15T01:00:00Z
1334,4088,EWR,ALB,29,143,EV,2013-03-31,on_time,2013-03-31T17:00:00Z
1555,3695,EWR,ORD,115,719,MQ,2013-04-26,on_time,2013-04-26T19:00:00Z
604,1403,JFK,SJU,201,1598,B6,2013-12-12,on_time,2013-12-12T11:00:00Z
1854,29,JFK,SFO,346,2586,VX,2013-02-10,on_time,2013-02-10T23:00:00Z
1820,2370,LGA,PBI,164,1035,DL,2013-12-11,late,2013-12-11T22:00:00Z
1749,449,EWR,CLT,71,529,US,2013-06-14,on_time,2013-06-14T21:00:00Z
648,117,JFK,MSY,214,1182,B6,2013-03-11,late,2013-03-11T10:00:00Z
929,679,JFK,LAX,323,2475,B6,2013-06-19,on_time,2013-06-19T13:00:00Z
750,554,EWR,SAN,312,2425,UA,2013-12-29,on_time,2013-12-29T12:00:00Z
1825,3044,JFK,BWI,35,184,MQ,2013-08-25,on_time,2013-08-25T22:00:00Z
748,59,JFK,SFO,354,2586,AA,2013-07-30,on_time,2013-07-30T11:00:00Z
1906,711,JFK,LAS,271,2248,B6,2013-08-29,on_time,2013-08-29T22:00:00Z
559,4137,EWR,ATL,121,746,EV,2013-11-25,on_time,2013-11-25T11:00:00Z
1910,73,JFK,ATL,121,760,DL,2013-05-23,late,2013-05-23T23:00:00Z
957,1847,LGA,ATL,105,762,DL,2013-03-30,on_time,2013-03-30T14:00:00Z
1817,4225,EWR,ROC,42,246,EV,2013-08-15,late,2013-08-15T20:00:00Z
2207,705,EWR,FLL,161,1065,B6,2013-12-10,late,2013-12-10T02:00:00Z
629,216,EWR,PHX,285,2133,UA,2013-03-11,on_time,2013-03-11T10:00:00Z
1236,4135,EWR,CLT,82,529,EV,2013-03-22,on_time,2013-03-22T16:00:00Z
1859,2943,JFK,RIC,49,288,9E,2013-12-13,on_time,2013-12-13T00:00:00Z
605,353,JFK,PBI,148,1028,B6,2013-12-23,on_time,2013-12-23T11:00:00Z
650,343,LGA,DEN,210,1620,UA,2013-04-19,on_time,2013-04-19T10:00:00Z
700,305,LGA,ORD,118,733,AA,2013-10-27,on_time,2013-10-27T11:00:00Z
755,393,EWR,ORD,114,719,UA,2013-03-19,on_time,2013-03-19T11:00:00Z
1547,1156,LGA,DFW,207,1389,AA,2013-12-27,on_time,2013-12-27T20:00:00Z
1024,2343,EWR,ATL,97,746,DL,2013-05-22,on_time,2013-05-22T14:00:00Z
1802,1455,EWR,LAX,337,2454,UA,2013-09-25,on_time,2013-09-25T22:00:00Z
653,1622,EWR,ORD,111,719,UA,2013-10-04,on_time,2013-10-04T10:00:00Z
1612,2134,LGA,BOS,62,184,US,2013-04-23,late,2013-04-23T20:00:00Z
1307,348,LGA,ATL,96,762,FL,2013-09-08,on_time,2013-09-08T17:00:00Z
933,4381,EWR,AUS,192,1504,WN,2013-09-06,on_time,2013-09-06T13:00:00Z
935,317,LGA,ORD,132,733,AA,2013-11-17,on_time,2013-11-17T14:00:00Z
630,4241,EWR,DCA,55,199,EV,2013-06-10,on_time,2013-06-10T10:00:00Z
855,120,JFK,LAX,320,2475,DL,2013-10-09,on_time,2013-10-09T13:00:00Z
1503,1289,EWR,MCO,135,937,UA,2013-08-21,on_time,2013-08-21T18:00:00Z
936,223,JFK,LAX,311,2475,B6,2013-07-11,on_time,2013-07-11T13:00:00Z
1600,1105,JFK,ORD,116,740,B6,2013-09-04,on_time,2013-09-04T20:00:00Z
2004,2908,JFK,BUF,52,301,9E,2013-11-21,late,2013-11-21T23:00:00Z
526,1714,LGA,IAH,191,1416,UA,2013-04-23,on_time,2013-04-23T09:00:00Z
1321,4711,EWR,STL,144,872,EV,2013-01-30,late,2013-01-30T14:00:00Z
1000,51,JFK,HNL,633,4983,HA,2013-04-01,on_time,2013-04-01T14:00:00Z
1758,61,LGA,ATL,111,762,DL,2013-04-15,on_time,2013-04-15T22:00:00Z
850,2120,LGA,BOS,37,184,US,2013-07-08,on_time,2013-07-08T13:00:00Z
2104,5804,EWR,OMA,174,1134,EV,2013-08-14,late,2013-08-14T00:00:00Z
847,3466,JFK,DCA,43,213,9E,2013-07-18,on_time,2013-07-18T12:00:00Z
1524,308,JFK,PWM,40,273,B6,2013-12-29,late,2013-12-29T18:00:00Z
1130,2219,LGA,MSP,145,1020,DL,2013-04-02,on_time,2013-04-02T15:00:00Z
841,1885,LGA,MCO,130,950,DL,2013-05-04,on_time,2013-05-04T12:00:00Z
840,1357,JFK,SJU,207,1598,AA,2013-03-30,on_time,2013-03-30T12:00:00Z
2007,3885,JFK,BWI,40,184,9E,2013-10-18,on_time,2013-10-18T00:00:00Z
726,2083,EWR,DFW,211,1372,AA,2013-01-18,on_time,2013-01-18T12:00:00Z
751,2047,LGA,ATL,104,762,DL,2013-09-18,on_time,2013-09-18T11:00:00Z
2025,771,JFK,LAX,316,2475,UA,2013-05-25,on_time,2013-05-25T00:00:00Z
952,2169,LGA,DCA,45,214,US,2013-03-21,on_time,2013-03-21T14:00:00Z
2055,1066,EWR,BOS,38,200,UA,2013-09-28,on_time,2013-09-28T00:00:00Z
2040,771,JFK,LAX,313,2475,UA,2013-08-03,on_time,2013-08-03T00:00:00Z
1028,1529,JFK,LAS,294,2248,DL,2013-08-09,on_time,2013-08-09T14:00:00Z
1543,1107,EWR,DEN,215,1605,UA,2013-07-01,on_time,2013-07-01T19:00:00Z
644,690,EWR,PHX,305,2133,US,2013-12-19,on_time,2013-12-19T11:00:00Z
1651,2949,JFK,BNA,124,765,MQ,2013-08-21,on_time,2013-08-21T20:00:00Z
606,542,EWR,BOS,42,200,UA,2013-07-04,on_time,2013-07-04T10:00:00Z
629,211,JFK,LAS,299,2248,B6,2013-08-15,on_time,2013-08-15T10:00:00Z
1836,1185,EWR,SLC,281,1969,DL,2013-06-04,late,2013-06-04T21:00:00Z
1528,4352,EWR,CVG,93,569,EV,2013-03-27,on_time,2013-03-27T19:00:00Z
1504,477,JFK,JAX,129,828,B6,2013-12-12,on_time,2013-12-12T19:00:00Z
925,4880,LGA,MEM,136,963,EV,2013-10-28,on_time,2013-10-28T13:00:00Z
1154,4349,EWR,ORF,62,284,EV,2013-01-15,on_time,2013-01-15T17:00:00Z
2118,4206,EWR,BTV,46,266,EV,2013-03-28,on_time,2013-03-28T01:00:00Z
854,544,LGA,ORD,117,733,UA,2013-05-15,on_time,2013-05-15T13:00:00Z
1350,2043,JFK,ATL,111,760,DL,2013-04-03,on_time,2013-04-03T17:00:00Z
2043,3443,JFK,RDU,73,427,9E,2013-07-25,late,2013-07-25T23:00:00Z
1349,4370,EWR,CHS,99,628,EV,2013-01-15,on_time,2013-01-15T18:00:00Z
1815,731,LGA,BWI,46,185,WN,2013-01-01,on_time,2013-01-01T23:00:00Z
1101,1501,EWR,CLT,77,529,US,2013-06-13,late,2013-06-13T14:00:00Z
1600,1705,LGA,MSY,149,1183,DL,2013-09-19,on_time,2013-09-19T19:00:00Z
1928,253,EWR,ORD,112,719,UA,2013-08-04,late,2013-08-04T22:00:00Z
1040,406,EWR,IAH,229,1400,UA,2013-01-21,on_time,2013-01-21T15:00:00Z
1657,4246,EWR,DAY,90,533,EV,2013-01-19,on_time,2013-01-19T22:00:00Z
1928,2159,JFK,MCO,140,944,DL,2013-07-22,late,2013-07-22T23:00:00Z
817,717,JFK,SJU,192,1598,B6,2013-05-28,on_time,2013-05-28T12:00:00Z
955,4187,EWR,BNA,111,748,EV,2013-03-15,on_time,2013-03-15T14:00:00Z
946,2457,LGA,MSY,159,1183,DL,2013-08-03,on_time,2013-08-03T13:00:00Z
1503,1813,JFK,MCO,142,944,AA,2013-03-27,on_time,2013-03-27T18:00:00Z
1909,1526,EWR,LAX,325,2454,UA,2013-10-25,on_time,2013-10-25T23:00:00Z
1740,157,JFK,MCO,127,944,B6,2013-03-06,late,2013-03-06T21:00:00Z
557,5716,JFK,IAD,43,228,EV,2013-07-06,on_time,2013-07-06T10:00:00Z
2052,4247,EWR,DTW,80,488,EV,2013-05-31,on_time,2013-05-31T00:00:00Z
750,341,JFK,SRQ,144,1041,B6,2013-05-09,on_time,2013-05-09T11:00:00Z
630,1125,EWR,CLT,78,529,US,2013-07-14,on_time,2013-07-14T10:00:00Z
1926,1526,EWR,LAX,340,2454,UA,2013-11-16,on_time,2013-11-16T00:00:00Z
1453,2132,LGA,BOS,41,184,US,2013-01-10,on_time,2013-01-10T20:00:00Z
830,3407,LGA,CMH,75,479,MQ,2013-10-05,on_time,2013-10-05T12:00:00Z
849,1643,EWR,DEN,222,1605,UA,2013-02-14,on_time,2013-02-14T13:00:00Z
1558,409,JFK,SFO,370,2586,DL,2013-12-04,on_time,2013-12-04T21:00:00Z
703,1485,EWR,LAS,319,2227,UA,2013-02-08,on_time,2013-02-08T12:00:00Z
1155,1443,JFK,CLT,94,541,US,2013-03-12,on_time,2013-03-12T16:00:00Z
1934,1416,EWR,IAH,239,1400,UA,2013-02-12,on_time,2013-02-12T00:00:00Z
1043,406,EWR,IAH,198,1400,UA,2013-01-24,on_time,2013-01-24T15:00:00Z
743,807,EWR,ATL,103,746,DL,2013-08-30,on_time,2013-08-30T11:00:00Z
2041,1762,JFK,BOS,40,187,AA,2013-01-28,on_time,2013-01-28T01:00:00Z
1451,4377,EWR,JAX,112,820,EV,2013-09-18,on_time,2013-09-18T18:00:00Z
856,1025,JFK,TPA,166,1005,B6,2013-12-16,on_time,2013-12-16T13:00:00Z
615,4963,EWR,MSP,138,1008,EV,2013-08-14,on_time,2013-08-14T10:00:00Z
1641,1473,LGA,MEM,152,963,DL,2013-03-31,on_time,2013-03-31T20:00:00Z
825,2119,LGA,MSP,144,1020,DL,2013-03-15,late,2013-03-15T12:00:00Z
1353,4100,EWR,MEM,160,946,EV,2013-11-12,on_time,2013-11-12T18:00:00Z
2055,1071,EWR,BQN,181,1585,UA,2013-11-16,on_time,2013-11-16T01:00:00Z
1308,1131,LGA,DTW,93,502,DL,2013-11-26,on_time,2013-11-26T17:00:00Z
1812,426,JFK,LAX,345,2475,DL,2013-11-19,on_time,2013-11-19T23:00:00Z
1322,4564,LGA,DTW,84,502,MQ,2013-03-10,on_time,2013-03-10T17:00:00Z
1400,5148,EWR,ATL,107,746,EV,2013-08-13,late,2013-08-13T17:00:00Z
1429,2126,JFK,SFO,368,2586,DL,2013-01-16,on_time,2013-01-16T19:00:00Z
1611,4622,LGA,BNA,122,764,MQ,2013-02-20,on_time,2013-02-20T21:00:00Z
1554,2134,LGA,BOS,35,184,US,2013-06-21,on_time,2013-06-21T20:00:00Z
714,361,LGA,PBI,141,1035,B6,2013-06-03,on_time,2013-06-03T11:00:00Z
2024,4085,EWR,OMA,156,1134,EV,2013-09-04,on_time,2013-09-04T00:00:00Z
1926,3899,JFK,CLE,67,425,9E,2013-04-27,on_time,2013-04-27T23:00:00Z
1450,1902,LGA,PBI,138,1035,DL,2013-07-20,on_time,2013-07-20T18:00:00Z
1430,1635,JFK,SJU,204,1598,AA,2013-06-10,on_time,2013-06-10T18:00:00Z
2136,199,JFK,LAS,305,2248,B6,2013-03-22,on_time,2013-03-22T01:00:00Z
723,461,LGA,PBI,139,1035,B6,2013-07-04,on_time,2013-07-04T11:00:00Z
1031,187,EWR,SFO,326,2565,VX,2013-08-21,on_time,2013-08-21T14:00:00Z
2158,1109,JFK,RDU,70,427,B6,2013-05-19,on_time,2013-05-19T01:00:00Z
2244,486,JFK,ROC,58,264,B6,2013-12-28,on_time,2013-12-28T03:00:00Z
1954,1147,LGA,ATL,98,762,DL,2013-06-13,on_time,2013-06-13T00:00:00Z
1038,545,EWR,PBI,148,1023,B6,2013-02-17,on_time,2013-02-17T15:00:00Z
642,15,JFK,PHX,281,2153,US,2013-06-15,on_time,2013-06-15T10:00:00Z
1450,4115,JFK,IAD,41,228,9E,2013-07-14,on_time,2013-07-14T18:00:00Z
853,1,JFK,LAX,343,2475,AA,2013-01-28,on_time,2013-01-28T14:00:00Z
1126,2297,JFK,MCO,139,944,DL,2013-02-25,on_time,2013-02-25T16:00:00Z
1058,695,JFK,MCO,133,944,DL,2013-10-17,on_time,2013-10-17T15:00:00Z
847,189,JFK,SAN,304,2446,B6,2013-10-06,on_time,2013-10-06T12:00:00Z
1859,693,LGA,ORD,102,733,UA,2013-09-26,on_time,2013-09-26T23:00:00Z
1713,3813,EWR,GSO,70,445,EV,2013-10-27,on_time,2013-10-27T20:00:00Z
540,725,JFK,BQN,198,1576,B6,2013-06-19,on_time,2013-06-19T09:00:00Z
1519,529,LGA,CLE,60,419,UA,2013-09-04,on_time,2013-09-04T19:00:00Z
2003,1873,LGA,CLT,82,544,US,2013-08-14,late,2013-08-14T22:00:00Z
1532,3325,JFK,DFW,189,1391,9E,2013-05-16,on_time,2013-05-16T19:00:00Z
1333,1641,EWR,MCO,138,937,UA,2013-12-20,on_time,2013-12-20T18:00:00Z
2251,108,JFK,PWM,47,273,B6,2013-08-28,on_time,2013-08-28T02:00:00Z
1600,3734,LGA,BNA,128,764,MQ,2013-12-08,on_time,2013-12-08T21:00:00Z
1204,1180,EWR,MCO,151,937,UA,2013-12-23,on_time,2013-12-23T16:00:00Z
2150,325,JFK,TPA,146,1005,B6,2013-04-29,on_time,2013-04-29T01:00:00Z
753,309,LGA,ORD,108,733,AA,2013-07-30,on_time,2013-07-30T11:00:00Z
556,707,LGA,DFW,204,1389,AA,2013-05-31,on_time,2013-05-31T10:00:00Z
2029,357,LGA,CAK,60,397,FL,2013-08-31,on_time,2013-08-31T00:00:00Z
1634,3411,LGA,RDU,65,431,MQ,2013-08-22,on_time,2013-08-22T20:00:00Z
916,4065,LGA,SDF,126,659,9E,2013-12-11,on_time,2013-12-11T14:00:00Z
1239,4720,EWR,HOU,185,1411,WN,2013-09-04,on_time,2013-09-04T16:00:00Z
